OID,API,LeaseName,WellNumber,WellStatus,WellType,WellTypeLa,OperatorCo,OperatorNa,FieldName,AreaName,District,CountyName,Section,Township,Range,BaseMeridi,Latitude,Longitude,GISSource,isConfiden,isDirectio,SpudDate,WellSymbol
-1,402923914,Pickrell-Mitchel,1,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51272583,-119.8504105,GPS,N,N, ,ActiveOG
-1,402919715,Phippen,10,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51210785,-119.846405,GPS,N,N, ,ActiveOG
-1,403026621,Pickrell-Williams,10,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51530838,-119.8471451,GPS,N,N, ,ActiveOG
-1,402948670,Phippen,15,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.50683975,-119.8446045,GPS,N,N, ,ActiveOG
-1,402973707,Williams,1.65E-04,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51906967,-119.8553009,GPS,N,N, ,ActiveOG
-1,402913494,Williams,176-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51843262,-119.854599,GPS,N,N, ,ActiveOG
-1,402913495,Williams,177-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51738358,-119.8542175,GPS,N,N, ,ActiveOG
-1,402961879,Phippen,18,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51153183,-119.8491821,GPS,N,N, ,ActiveOG
-1,402923908,Pickrell-Williams,2,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51361084,-119.8496018,GPS,N,N, ,ActiveOG
-1,402923915,Pickrell-Mitchel,2,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51262665,-119.8504028,GPS,N,N, ,ActiveOG
-1,402919707,Phippen,2,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51296997,-119.8495789,GPS,N,N, ,ActiveOG
-1,402913463,Williams,6-Feb,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52471924,-119.867096,GPS,N,N, ,ActiveOG
-1,402913467,Williams,24-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5211525,-119.864624,GPS,N,N, ,ActiveOG
-1,402913497,Williams,244-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52117538,-119.8609924,GPS,N,N, ,ActiveOG
-1,403034180,Williams,25-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52018738,-119.8647003,GPS,N,N, ,ActiveOG
-1,402913498,Williams,274-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52000427,-119.8547287,GPS,N,N, ,ActiveOG
-1,402913499,Williams,275-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51900864,-119.8546448,GPS,N,N, ,ActiveOG
-1,402913500,Williams,276-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51792526,-119.8543854,GPS,N,N, ,ActiveOG
-1,402913501,Williams,277-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51676178,-119.8536606,GPS,N,N, ,ActiveOG
-1,402961031,Soenco Mitchel,2T,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51283646,-119.8524475,GPS,N,N, ,ActiveOG
-1,402923916,Pickrell-Mitchel,3,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51116562,-119.8504868,GPS,N,N, ,ActiveOG
-1,402923909,Pickrell-Williams,3,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51362228,-119.8480911,GPS,N,N, ,ActiveOG
-1,402913502,Williams,303-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52212906,-119.8611374,GPS,N,N, ,ActiveOG
-1,402913470,Williams,33-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52299881,-119.8622513,GPS,N,N, ,ActiveOG
-1,402913471,Williams,34-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52116776,-119.8622894,GPS,N,N, ,ActiveOG
-1,402913437,Hopkins A,37X-31,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Hopkins,Inland,Kern,31,27S,20E,MD,35.52910614,-119.8616715,GPS,N,N, ,ActiveOG
-1,402923917,Pickrell-Mitchel,4,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51206207,-119.851593,GPS,N,N, ,ActiveOG
-1,402973708,Williams,4.05E-04,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52007294,-119.8594818,GPS,N,N, ,ActiveOG
-1,402913473,Williams,43-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52305222,-119.8600388,GPS,N,N, ,ActiveOG
-1,402901325,Williams,44-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52124023,-119.8600769,GPS,N,N, ,ActiveOG
-1,402913439,Hopkins A,47-31,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Hopkins,Inland,Kern,31,27S,20E,MD,35.53026199,-119.86026,GPS,N,N, ,ActiveOG
-1,402913440,Hopkins A,48X-31,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Hopkins,Inland,Kern,31,27S,20E,MD,35.52896118,-119.859787,GPS,N,N, ,ActiveOG
-1,403006825,Phippen,4A,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51024246,-119.8486023,GPS,N,N, ,ActiveOG
-1,402923918,Pickrell-Mitchel,5,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51256943,-119.8519592,GPS,N,N, ,ActiveOG
-1,402919702,Voigt,503-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52191925,-119.8566589,GPS,N,N, ,ActiveOG
-1,402919703,Voigt,504-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52101898,-119.8566208,GPS,N,N, ,ActiveOG
-1,402919697,Voigt,53-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52279663,-119.8577042,GPS,N,N, ,ActiveOG
-1,402919698,Voigt,54-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52092361,-119.8577881,GPS,N,N, ,ActiveOG
-1,402913477,Williams,56-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51766968,-119.8578339,GPS,N,N, ,ActiveOG
-1,402923912,Pickrell-Williams,6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51367569,-119.846962,GPS,N,N, ,ActiveOG
-1,402919706,Voigt,604-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52061844,-119.8545075,GPS,N,N, ,ActiveOG
-1,402913504,Williams,605-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51990509,-119.8544617,GPS,N,N, ,ActiveOG
-1,402913443,Hopkins A,62X-31,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Hopkins,Inland,Kern,31,27S,20E,MD,35.53941345,-119.8557816,GPS,N,N, ,ActiveOG
-1,402919699,Voigt,63-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52217484,-119.8552933,GPS,N,N, ,ActiveOG
-1,403040124,Williams,634-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5211792,-119.8634415,Operator,N,N,4/16/2010,ActiveOG
-1,402919700,Voigt,64-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52101135,-119.8556519,GPS,N,N, ,ActiveOG
-1,402913478,Williams,65-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51950073,-119.8555145,GPS,N,N, ,ActiveOG
-1,403040125,Williams,691-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52620697,-119.8619308,Well Summary,N,Y,4/20/2010,ActiveOG
-1,402919712,Phippen,7,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51119614,-119.8473129,GPS,N,N, ,ActiveOG
-1,403037506,Williams,701,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,1,28S,19E,MD,35.52376938,-119.8688355,Operator,N,N,11/8/2008,ActiveOG
-1,402973710,Williams,7.06E-04,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51865768,-119.8538895,GPS,N,N, ,ActiveOG
-1,402913481,Williams,75-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51953506,-119.8533783,GPS,N,N, ,ActiveOG
-1,402913489,Williams,75X-6,Active,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51812363,-119.8531799,GPS,N,N, ,ActiveOG
